Time Bucket,1-Mains_A,2-Mains_B,4-Lights-Luz Sala Comedor,5-Air Conditioner-Split Rec 1,6-Lights-Luz Toma Rec2,7-Air Conditioner-Split Rec2,8-Lights-Luz Toma Rec3,9-Air Conditioner-Split Rec3,10-Lights-Closet baño Rec Pr,12-Lights-Luz y Toma Sala,13-Lights-Luz  Lav y Dect Humo,14-Lights-Lav y Cto Emp,15-Kitchen-Toma Cocina,16-Fridge/Freezer-Refrigerador
2023-06-26,5.505026268432935,8.806134228848352,3.740752470442984,5.518434366795751,0.0,2.89162105984158e-06,0.2837543069709672,0.0,0.151294180658261,0.0016757491220368,0.0208581484953562,0.0,0.1360978503509362,2.669836123361588
2023-06-27,3.53791172773944,7.504086517086029,0.9088580371398396,4.330554415459898,0.0747602257381545,0.0,0.2982480338847637,0.8646692240134876,0.1643252395668294,0.0051510510061846,0.0106883606816662,0.0,0.2916789859596888,2.819633311796056
2023-06-28,3.632792553237808,7.1487892993778654,1.8105544688460564,3.5632723142864964,0.1216278677386707,2.9968923992580843e-06,0.6085582848431004,0.0,0.2294608373093605,0.001499994000064,0.0244092450724707,0.0,0.0332379621877935,2.770729539302456
2023-06-29,4.787821688972579,8.670022737761602,0.9555603606030676,6.244506718363763,9.38738218943278e-05,0.0,0.3127722475177714,0.0,0.0819218833982944,0.0024406641353501,3.353725963168674e-05,0.0,0.2315530533863438,2.695724233863221
2023-06-30,4.49772946820842,7.7703324491437264,0.9663862660047744,5.237906978480286,0.0010478331528769,0.0,0.4505715460856756,0.0,0.0969351815813117,0.0,0.0139411798593733,0.0,0.2870569109053082,3.0028033052623275
2023-07-01,3.530458322291904,7.970866084532207,0.5130535036182404,5.658309774080912,0.0008210600691371,0.0,0.6326931542951532,0.0,0.0809721601749791,0.0001738937939537,0.0058644947184456,0.0,0.823252720532285,2.8347568766865465
2023-07-02,3.249009812219407,6.76439232185364,0.7862938457285034,4.496189199736914,0.0004713436545266,0.0,0.2053866089885764,0.0,0.2780994316520956,5.1244445376926e-05,0.0002347347419791,0.0,0.1092830272614956,2.601814953596858
2023-07-03,4.141616086900498,5.346192521800995,1.037611250668102,2.0850905837864344,0.0009759804324309,0.0,0.1926686208640204,0.0,0.4419880316506492,6.590510686238607e-05,0.0245032539440525,0.0,0.1759497939815786,2.412429071319633
2023-07-04,4.518157612527741,9.762877615504795,1.966467281688849,7.1556863169765474,0.0,0.0,0.6656349205746916,0.0,0.102039861243036,0.0169501295549339,0.0214094103850258,0.0,0.8302609539340602,3.020173256136973
2023-07-05,4.898735837048953,9.199701865346698,0.7000327408740256,8.839506806593473,0.0,2.817002402411567e-06,0.462772764999734,0.0,0.0784650645018948,0.0001125844317012,0.0005227807441022,0.0,0.2174175638404157,2.743846067506869
2023-07-06,4.019753016603787,7.95299873910904,2.618646621978018,2.949939932258924,0.0265795931649208,0.0,0.7638290234242545,0.0,0.1202074684528509,0.0025208312247859,0.0264124606541792,8.999003410339355e-05,0.4618788955969281,3.590702919665575
2023-07-07,2.727522327799267,6.568364101465013,0.3491475049175156,3.670352643162145,0.0154357655489444,0.0,0.5032172404767408,0.0,0.0871206726549731,0.0003726918632454,6.969505747159323e-05,0.0,0.4694339929281341,2.911636902696689
2023-07-08,3.492716828136444,7.545130176285636,0.5154554189478027,5.497939957666928,0.0013480746772554,0.0,0.6904265061970555,0.0,0.0876734370589256,0.0,0.0126822969792948,0.0,0.2048028392561277,2.7498786187569304
2023-07-09,3.5738175414551634,8.191923044675189,0.9628594389613468,6.45009757407215,0.0105022719099786,0.0,0.4134739037997192,0.0,0.0731172082512908,0.00030245133996,0.0004075848768817,0.0,0.5207490057977041,2.3583609795965086
2023-07-10,3.243779452123235,6.00312458097083,0.5164892822758969,3.281928108710713,0.0,0.0,0.1479451034060604,0.0,0.0427848442354467,0.0,0.0003200452644295,0.0,0.0760317794905768,2.9273527740772867
2023-07-11,4.449237806125624,8.586790229951582,0.8270333618107819,7.572993996601104,0.1106806875517633,0.0,0.3621705329082256,0.0,0.0633832770209842,0.0002052233137024,0.004451232780483,0.0,0.1896269290607505,2.8980096331184138
2023-07-12,9.462525954619514,14.63772329736286,2.3619102506751486,2.5555673855193457,0.648515240339968,0.0,0.2543839274968041,3.813898713086711,0.0902256788954469,1.799289979488055,0.0071492291659779,0.0120176851958698,0.338757241426044,3.762247742841242
2023-07-13,21.07233296467993,28.3550133417511,2.529755335552428,6.361517239067554,0.3315653432134787,0.0,0.1565905230764548,8.726302611967988,0.1568626748686366,1.9341959710172816,0.0063519229680962,0.0359312123462889,1.1210886494060357,3.9172512291777126
2023-07-14,11.951634190472491,16.623929323418935,2.7098574395505586,2.984455005951987,0.33947573954463,0.0,0.1569082589950826,4.54666774298721,0.1060371509574519,0.1204465421348147,0.0162019241139623,0.0177101539468765,0.3381531189966202,3.98608373976628
2023-07-15,8.886157342398958,13.152130940102468,0.9553377585111724,3.614692736069361,0.1139673235781987,0.0,0.0829846159201198,3.285289293074078,0.1568091298259629,0.0219788813720809,0.0022734707298543,0.0416723205873701,0.4153909365230137,3.703015290501382
2023-07-16,7.633050005657407,9.376660646305083,0.78834473231607,9.151826731994948,0.0315870157731903,0.0,0.3890816902216275,0.0,0.0640368798144658,0.0005717424501313,0.0077177335386806,0.0,0.0654351081642839,3.0369448269592385
2023-07-17,4.202591237384477,7.180685218677522,1.1220259773998789,3.9457979145354702,0.4089979958530267,0.0,0.7024428993153573,0.0,0.1370681992228826,0.0006437143182754,0.024063588913944,8.552095837063259e-05,0.1608594679292043,3.0890134547593857
2023-07-18,2.60640469789611,9.144269156201682,3.856853151164585,3.3938569204688074,0.0684535917237069,0.0,1.0922956700866753,0.0,0.1033163455039925,0.008632725455496,0.0089816058342986,0.0,0.8568700619957181,3.536470953824785
2023-07-19,4.193376619188521,7.855909312780168,0.3831315929208862,6.227538931127125,0.0393887980951203,3.05631717046102e-06,0.711575745610131,0.0,0.0848488990252547,0.0,8.35255053308275e-05,0.6429220413239798,0.2739424525940418,3.0809835712496443
2023-07-20,3.8160861419693632,7.712594264335633,0.3407366996357176,6.511184183197551,0.0,0.0,0.840951085032622,0.0,0.0560982912152343,0.0001329900458123,0.0014247969394259,0.0,0.0812225857402218,2.607382567989694
2023-07-21,4.562469511352645,7.890657898574406,0.9966535386957062,5.712349972299999,0.0322169519680076,0.0,0.5179771833745638,0.0,0.083885482767158,0.0,0.0164166006934642,0.0016752079141139,0.3781492370870378,3.03281343267454
2023-07-22,4.698932132337888,8.892908264520432,0.7018964222209985,7.252646668388048,0.6556371677871545,3.3425890074835885e-06,0.7258305879113408,0.0,0.0989595484822326,0.0001560422184732,6.036112970776028e-06,5.744640058941312e-05,0.1100866009256574,3.1569321659615306
2023-07-23,3.097097662530475,6.675569204866621,0.5343014156773355,3.696539320376449,0.6332005248945289,0.0,0.8408677796676427,0.0,0.0728340553806887,0.0002338414010736,0.0021288403830263,0.0,0.1738677223624123,3.0176913272082806
2023-07-24,2.7126152099386847,6.587872700788709,0.3878741539904806,3.4570001674320965,0.5191109062547155,0.0,0.8963830153675874,0.0,0.0796458480956819,0.0002637136210335,0.0011626587820053,0.0012615598583221,0.2540949493804242,3.0214514269624817
2023-07-25,2.609040332229932,6.81402626274109,0.3725917668120067,3.4010572531527945,0.4595364294530286,0.0,0.9106864368396336,0.0,0.0460115753327475,0.0002618048704995,0.0059061539620823,0.0,0.3082221297764778,3.3977581966830623
2023-07-26,5.400472896883752,7.515726257108051,1.844545816182296,3.998356019937728,0.4455327903764778,2.785707844628228e-06,0.6165140353975032,0.0,0.2414406521715058,0.0329710508696238,0.0295873744440078,0.0,0.1974957981822225,2.9157426506882245
2023-07-27,4.550670320889155,8.706083764968445,0.4616296968187226,7.786328512030176,0.4035306183171272,0.0,0.438948175955216,0.0,0.0681023924190468,0.0,0.0030558396666579,0.0,0.241602489257786,3.2505074471366404
2023-07-28,3.7607106568749744,7.181780218887329,0.350686615014341,5.338908556846778,0.4051243842359384,0.0,0.6487138287780021,0.0,0.0669558187998665,7.792306873533461e-05,3.824696805742052e-05,0.0,0.4971650254911846,2.6048478389769127
2023-07-29,3.78878772875256,6.859631118331485,0.6165521152501636,5.0727758319552745,0.0265573213869995,0.0,0.4397905846744113,0.0,0.0423954531910684,0.0001469052229987,0.0080862567387686,0.0,0.112547903545565,2.55645259316047
2023-07-30,3.263345490442912,6.570049205705855,0.4677468232756192,4.8896269822171,0.0436284023524655,0.0,0.0967048712217807,0.0,0.0460082806858751,0.0003585021148787,0.0009307001766893,0.0,0.4678800208939446,2.4614306355264453
2023-07-31,6.173633384682338,7.451988006933,0.8487952014496593,4.586740469823414,0.0011729151640997,0.0,0.9283011061804824,0.0,0.1018867696118354,0.0,0.0339256005962689,0.0,0.2435515492831336,2.8798981740674705
2023-08-01,3.06332811715232,7.417077724944221,0.6401924074822002,3.652758402104908,0.0004923484547932,0.0,0.7142283656692504,0.0,0.0723644722082879,0.0012393649542331,0.0045409130767981,0.0,0.041859502005577,3.1229197650463045
2023-08-02,3.274137512925996,7.940504090729818,0.3437028382465575,5.42820357676612,0.0,0.0,1.74058789208293,0.0,0.0472399060191048,0.0,0.0,0.0,0.2235674734674559,2.811225171804693
2023-08-03,5.958474823926819,8.454154111097123,0.5717639247306188,7.189594576147927,0.0,0.0,0.5573846978916063,0.0,0.1210553983497619,0.0012124932805697,0.0137256635336081,0.0,0.1718906716399722,3.119698728993734
2023-08-04,3.921810646398332,8.087733639742533,0.4472975591733721,6.168479509328207,0.0622636551835801,0.0,0.768959285390642,0.0,0.0956843365799056,0.0023567125323083,0.0308607190034124,0.0002238850400182,0.3162400770285394,3.123121750131977
2023-08-05,3.389681012751791,7.336546033066646,0.4253862693336274,5.462993171716795,0.97350099822402,0.0,0.4009274352188905,0.0,0.0562228537838988,0.0,0.0022535357550779,0.0,0.2318854757520887,3.117342955241733
2023-08-06,3.939050424968931,7.519630651187895,1.2158348487228814,4.857789088240199,0.2833462951744928,0.0,0.360271392219729,0.0,0.0585159163569079,0.0001644621237119,0.0011964392617013,0.0,0.224175312994851,3.137372168485192
2023-08-07,2.406756401029693,6.499888435166678,0.4525026062528291,3.061143510751989,0.5095442037561205,0.0,0.7622617953777312,0.0,0.0702095650706026,7.603664980994331e-05,0.0002412456546889,0.0,0.4106052434921264,3.185276598182652
2023-08-08,4.202416084188886,7.455589245552487,2.740278777522512,2.76654756551875,0.2131581258907582,0.0,0.8990099887499543,0.0,0.1580514569795131,3.103021515740289e-05,0.044508252017498,0.0,0.2260955036479897,3.139633702625963
2023-08-09,2.152945100517273,5.712285817707911,0.4952185783717368,2.06787694618596,0.2747380211619536,5.757131046719021e-06,0.5441953736881414,0.0,0.0630242451232009,0.0006397604285346,0.0060348683786392,0.0,0.4854059042995505,2.8900570265800423
2023-08-10,3.040448665786849,7.1896341940943405,0.566981684094535,4.480853489048216,0.5512255414834288,0.0,1.0427171362141767,0.0,0.0576827157462967,0.0002693673174911,0.0,0.0,0.0832168182298872,2.9619117847866487
2023-08-11,4.689981727881961,7.991789715029397,0.6670856628598105,6.530518325701819,0.7009150895892249,0.0,0.3466064689952797,0.0,0.0774896718011962,0.0004639025537172,0.0052773764831489,0.0,0.3553866728566752,3.107922294087145
2023-08-12,3.571778065655055,6.967653104870272,0.3966611632537761,5.766653922670683,1.0090080938712669,0.0,0.2102344973991814,0.0,0.0616850381578339,8.506643719143338e-05,0.0003559239856402,0.0,0.1907300737828678,2.6034958530343504
2023-08-13,4.396277597587286,9.170681333674109,0.3860857373494653,8.20699776021984,0.4540461721094539,0.0,1.0320907836467852,0.0,0.0770960097765922,0.0029885737779405,0.0252621171214845,0.0,0.3600864342602094,2.6400681030301656
2023-08-14,4.530988471881019,6.539256535519494,0.5347518088354005,3.0550833180536165,0.0004824524733755,0.0,0.9413605369717544,0.0,0.1643750625009006,0.0070671756944391,0.030261638525327,0.0,0.5282298195374012,2.7661794252477754
2023-08-15,6.54436009028011,11.826859144541425,0.4974156777948803,2.7025628098583216,0.015553932880693,0.0,0.3907913062416183,0.0,0.0451670057453049,0.0001986099561055,1.8664651181962755e-05,0.0,0.2955534243530697,3.129690079694192
2023-08-16,5.907579801814821,10.170492619953157,0.4509506705787446,6.359033440124724,0.0040814555548297,2.9696936077541777e-06,0.442868660690387,0.0,0.0947139045741823,9.224607202741834e-05,0.0,0.0,0.2294681399928199,2.636543683459891
2023-08-17,2.7052199890984427,6.605950104728275,0.3650189431601101,3.706622359233697,0.003413214130534,0.0,0.8675972697521581,0.0,0.0514708439644177,0.0,0.0070340236308839,0.0,0.6516605516093307,2.691527189435032
2023-08-18,4.414024028584162,5.417543371626536,0.377969926000701,2.2486634941506387,0.0046937963464525,0.0,0.6754828788186445,0.0,0.1194027563891145,0.000188264564938,0.0162922336628701,0.0,0.0626561198402775,2.529233823947112
2023-08-19,2.033713380717701,4.589046593797472,1.535449066196548,0.0,0.1779623132152027,2.865414619445801e-06,0.066912131279442,0.0,7.4273219373491075e-06,0.0,0.0008268771179517,0.0,0.178788575040102,2.986956890483168
2023-08-20,1.2271277286391788,4.405253558417426,0.8847615220848718,0.0,0.1474645153694682,2.920008500417073e-06,0.0722086031238238,0.0,1.4151440726386175e-06,0.0,0.0200787895456949,0.0,0.1065954812456501,3.373036649216281
2023-08-21,1.3536030717817944,3.731951829253304,0.6102112746344671,0.0,0.5755718164757888,0.0,0.0749957102533181,0.0,4.339814318550958e-06,0.0039039724932776,0.0,0.0,0.1004671099890602,2.411777735726304
2023-08-22,1.3197658156002894,3.655337778644562,0.6583619877399339,0.0,0.4795847165928946,0.0,0.0739539416767491,0.0,1.4060654905107286e-06,0.0,0.0,0.0,0.1080187830307748,2.188888698231247
2023-08-23,3.07240700097349,4.487739451806809,0.4199502492843733,0.0,0.332544305479394,0.0,0.5204223033397727,1.170376948688825,0.1161185818314552,0.0502977770821253,0.0203298321125242,2.230137401156956e-05,0.0614083153671688,2.033787792889409
2023-08-24,5.639898848850991,10.161378111892278,5.8844921742537295,3.3770708504443694,0.5136913930281003,0.0,0.3631132057077355,0.0,0.083395324719482,0.0001126925529374,0.0027053503472275,0.0,0.2968120779181852,3.318881895492342
2023-08-25,4.047983189459907,6.869872249412536,0.6448471727053323,4.603653915172683,0.5677104199568431,0.0,0.3030666407762633,0.0,0.0507580396805869,0.0002586895365185,0.002553190959692,0.0,0.1158340335041946,3.027791628566053
2023-08-26,1.1002413110383351,3.3928840897772043,0.3282155334011714,0.0,0.0,0.0,0.0001450808254877,0.0,4.4491056601206455e-06,0.0,0.0,0.0,0.0,2.224232943152719
2023-08-27,4.390102721526888,7.43633172135883,0.6962650061461662,3.234877653450966,0.3612103646943304,0.0,0.0474178048892815,0.0,0.0078458063606421,0.0002825911723242,0.0008999103742175,0.0,0.011988025556008,2.4445649116886985
2023-08-28,7.300389663754571,9.903061025214724,0.364648426039219,10.033006332315338,0.7879399070019193,0.0,0.2285201794887914,0.0,0.1271530755533112,7.033568647172716e-05,0.0079197203971279,5.05120489332411e-06,0.3702114173022906,3.623455291638241
2023-08-29,4.777247523945171,8.578904577757518,0.3675103169571028,7.218616256373459,0.5003198310833508,0.0,0.911327761144373,0.0,0.082227188840972,0.0,0.0002998989542325,0.0,0.3811955312127537,3.196796465236478
2023-08-30,6.763537387544843,10.018135568009482,2.7518074490581617,7.2267200983071325,0.1805358025855488,0.0,0.5170785108104016,0.0,0.2982999920140372,0.0279453435047467,0.0350427165692382,0.0,0.5045479259721439,3.4026737968614365
2023-08-31,6.209515131494205,11.04041966067208,1.0555232412399185,8.502749096415307,0.0031109900274541,0.0,0.3992848651594586,0.0,0.2716155900842613,0.0001581485847632,0.0,0.0,0.1975705265140533,2.8812835242156187
2023-09-01,10.895266069255936,16.68423454272376,0.657199406806893,9.01122146431128,1.6136236985524496e-06,0.0,0.8780372932104269,0.0,0.0813100247828165,0.0009381349333127,0.0035501248421933,0.0,1.3039875781089727,2.903734871501658
2023-09-02,3.3986719189453107,7.408413250276777,0.3674196608659956,5.598027419958911,0.0,0.0,0.1502480200711886,0.0,0.061029782826768,0.0,0.0040244988869296,0.0,0.2059016226792335,2.766890797529088
2023-09-03,3.568063193266126,7.568833177668253,0.3959943192720413,6.017943056675327,0.0,0.0,0.4176579839042823,0.0,0.0902319085640377,0.0017338739913039,0.0010960246384143,0.0,0.2310822751438617,2.9208494404444427
2023-09-04,4.585920986713832,7.481029851900738,0.3544968150191837,5.637500779125955,0.1339550977183712,5.921840137905545e-06,0.6422504600581858,0.0,0.0982057441104782,4.886460012859768e-05,0.0048400631247626,0.0,0.0906210859715938,3.14198068096439
2023-09-05,7.861811212881407,12.56703832593706,0.61082112360345,8.761612620749474,0.3728141845801143,0.0,0.4439979053197966,0.0,0.1111886455494827,2.4373912546369763e-05,0.0,0.0,0.1273073081856303,3.655595202887456
2023-09-06,6.214276382828819,9.479060273772346,0.4561765589915382,8.184598691977925,0.4400563288240962,0.0,0.5764805954257647,0.0,0.0791156789078977,0.0123599196153216,0.00470987252699,0.0,0.4500511844695938,3.459147097488112
2023-09-07,1.942132830837568,3.711669387671153,0.4992406742217805,0.0,0.5144929611253738,0.0,0.0312349349897437,0.0,1.045411745707194e-05,0.0006784391736984,0.0002895939148796,0.0,0.0329451581935087,2.6012969631605687
2023-09-08,5.7085757194185245,7.878321411084068,1.3752594225761627,6.1525416234429695,0.2810839288886388,0.0,0.4062403184884124,0.0,0.1201134164211485,0.0070021383917331,0.0084790506164232,0.0,0.1261408880325158,2.7163672448518548
2023-09-09,3.549826677965589,7.034092043823665,0.3375738656854629,5.356374628670217,4.416770458221436e-05,0.0,0.2971701817173427,0.0,0.0546172868839899,0.0002191792559623,5.9090736574596826e-05,0.0,0.1768592829272482,2.8369821039733623
2023-09-10,2.8177586332146323,6.546422010729048,0.4195908716167345,3.562419143195417,0.4231897362199094,0.0,0.4505974641729726,0.0,0.0629818078847726,0.0001540701689985,0.0003805984503693,0.0,0.385191348786619,3.3309993205424147
2023-09-11,2.55520073659473,5.876487679042815,0.7659823585520851,2.800013996551567,0.3766048322109382,2.8057122230529786e-06,0.3117473734166887,0.0,0.0534680756384796,0.0004148198066817,0.0001151815766758,0.0,0.1437928664390246,2.755499704521099
2023-09-12,4.443573813861211,6.577436097708807,0.5728945839277902,3.0569069921824665,0.2428050944536262,0.0,1.2579400018633735,0.0,0.1089003567426734,0.0005983621488677,0.0044974521417087,0.0,0.13804628413558,2.934014799907737
2023-09-13,4.3232270701366,8.566906321705714,0.7560109983057446,7.308123640705745,0.3819877424690458,0.0,0.2965263962933752,0.0,0.0886043556500805,0.0,4.390927725368076e-05,0.0,0.6560744167566299,3.017558668564823
2023-09-14,2.709451931087175,6.055605416323344,0.3511578768340746,3.450178303510877,0.6713388654430706,0.0,0.3886618361975087,0.0,0.101821668167644,0.000302507355478,0.0,0.0,0.1623501431576411,2.7856275121846465
2023-09-15,4.876506049524942,9.278468440407648,4.70428686633322,4.483403577515814,0.5508905516011185,0.0,1.0213031501563392,0.0,0.1794814002339045,0.017555385009845,0.0118988854467868,0.0015213797325558,0.1452168061467011,2.880821294210354
2023-09-16,3.724380009041892,7.717699489400651,0.7318590378997062,5.69342286025683,0.7935436474717987,0.0,0.3863119811782572,0.0,0.0676424321582582,0.0,0.0001405180732409,0.0,0.427259609660175,3.221975842186477
2023-09-17,3.032855972439978,7.345256450091469,0.906395866836442,4.51799791853269,0.4138520666503906,0.0,1.055199150748385,0.0,0.0820260167166921,0.0002026497046152,2.667177147335476e-05,0.0,0.2093691284522745,3.054662857078578
2023-09-18,4.14645717690097,7.721100312271116,0.9729560331402884,5.075536513652802,0.8430136855861876,0.0,1.02511251132475,0.0,0.0940949348188771,0.0016776493660608,0.0189379508668846,0.0,0.2199130773597293,2.9440770551457667
2023-09-19,5.041819377862082,8.763417307643891,0.7841078024808565,7.702518074522018,0.6739608275793659,2.899017069074843e-06,0.3506894431837399,0.0,0.1021718495750427,0.0001612137858072,0.0139419001750151,0.0,0.4327682420231236,3.069996787341568
2023-09-20,6.163775883492892,11.005819047512476,1.2944892578342226,7.0360695262848,0.5426071859742535,0.0,0.434624042450322,0.0,0.1776334231367376,0.0001507376141018,0.0040956815731525,0.0001971110534667,0.3751771172598998,2.908989441765017
2023-09-21,4.304225830332437,7.961066246556174,0.6648095326725642,3.717224194764561,0.0488920513547791,0.0,0.2549284950647089,0.0,0.0667435664778285,0.0014011462839444,0.0052225624374548,0.0,0.189371856436332,3.5689228042500547
2023-09-22,2.300989332020018,6.636417849667867,1.3178802398247187,2.4952287296901807,0.5101004379529424,0.0,0.3830116140699386,0.0,0.1723555741720729,0.058819605966409,0.0387244757379425,0.0020398928703202,0.2616708425321844,3.4946723384201523
2023-09-23,9.109981243066793,13.94811432164722,0.8196783514086408,6.370545460579395,1.0497014033320216,0.0,0.4885194964547952,0.0,0.1378932332664066,0.0238506687433189,0.016931684797075,0.223414454741213,0.7518663343630896,3.628950008527437
2023-09-24,9.51483233946681,12.976954939174648,0.6740500657550494,7.132116696809661,1.1910710579011177,0.0,0.2831447445550229,0.0007297987397511,0.057454679570198,0.1225393559282355,0.0031575179869598,0.0038267812074555,0.2312092114032639,3.265503187683953
2023-09-25,7.835999410185814,9.815658454848398,3.0379300982581245,4.92337457323869,0.4291527558709515,0.0,0.5741251541108556,0.0,0.2287942677235603,0.0072531522247526,0.0388680085188812,0.0005204552012019,0.2677498641639286,2.833131366119782
2023-09-26,4.972971875004239,8.886277561662462,0.6540797182883157,6.638494419905079,0.2027339619950453,0.0,0.1666707611311806,0.0,0.0751049105873372,9.359084076351591e-05,0.0,0.0,0.2034634935102197,2.6972587381366893
2023-09-27,5.087834674889777,9.386414639085134,1.1353190655186445,5.37136647150808,0.940392630237341,0.0,1.242025604838398,0.0,0.1035286826981438,0.1956510137330161,0.0079748951652314,0.0022428885387049,0.2609895789551735,3.011998152632846
2023-09-28,4.24794173014058,7.661635894991558,0.3784484546648132,6.556276275935703,0.6823189108484322,0.0,0.2944651381635665,0.0,0.0896497952653301,0.1576469691835509,8.42925296889411e-05,2.355547348658244e-05,0.1733207737864388,2.8182820971694262
2023-09-29,4.766258108554416,8.967178980655667,0.5357385225354301,8.49419203465356,0.4832741904041502,0.0,0.3299654847886826,0.0,0.0616082199977503,0.0001908156421449,0.0002319425678253,0.0,0.2559521613364749,3.1365595326360074
2023-09-30,5.074649983885023,8.701652860088346,0.4761885929070578,7.804186082968183,1.2685361217257711,0.0,0.3826686030623648,0.1353262094916237,0.0946040794286462,2.681556860605876e-05,0.0047187164485454,0.0,0.2165922190127107,3.328818987860017
2023-10-01,9.387427211917718,14.487351291376962,1.3865234109184883,12.457634825009988,1.411263943275359,0.0,1.1932830690523042,0.0,0.1360120063953929,0.0021054629532496,0.0094455692777368,0.0,0.2257569234633445,3.199333259001324
2023-10-02,3.444573294892895,7.153010415935303,0.3945181830148821,3.819596838611808,0.7318045398672287,0.0,1.1786969013447175,0.0,0.0466010138324896,0.0006848374632994,0.0069724577803081,0.0,0.6720615582670108,2.873429864197027
2023-10-03,3.793043439086278,7.937215211455028,2.7191992503966227,3.707533521153661,0.7801134786335627,6.013616455925835e-06,1.1131318688306544,0.0,0.0520172330627176,0.0098077340299553,0.0053954343493779,0.0,0.2416618870102034,2.8790767923484903
2023-10-04,2.4998755734480747,7.065927593811884,0.8170299826720026,3.3351024096544584,0.486100255166822,3.078568246629503e-06,1.2261352419422735,0.0,0.0986665808954503,0.0809688925308651,0.0,0.0,0.3578205553004476,3.0573933505890096
2023-10-05,6.04936046072748,10.158821798377566,0.3485526632001665,10.009769278218482,0.8607631136627991,0.0,1.1074639466873806,0.0,0.0765891961309644,0.0993686724360783,0.0020392986856566,0.0,0.20491802515467,2.9171859388805768
2023-10-06,4.841231564599673,8.055407471578388,0.5152242676348158,6.820242894553873,0.5293460217249393,0.0,0.4722266006449858,0.0,0.0429882362618711,0.0895092636158731,0.0002108042414983,0.0,0.0635639048406812,2.756862407144176
2023-10-07,6.285508177531561,9.388871538289388,0.8054919637012482,7.822860293093524,0.8170721567976476,2.939208878411187e-06,1.1697580330354638,0.2685677526696523,0.3437595622996489,0.0011671695352925,0.0284521505301528,0.0394057293298509,0.3084486604327626,2.8973832289694417
2023-10-08,6.037056551416716,9.751613772720765,0.6639664217440288,6.816888914124965,1.019054099942843,5.814026991526287e-06,0.7937393947758942,0.0,0.0278878174724843,0.0109426717864142,9.744996666908264e-05,0.0001907242361704,0.1530690807202127,3.161156881681018
