Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Pump-Bomba piscina,5-Air Conditioner-Split salón de fiestas 1,6-Air Conditioner-Split salón de fiestas 2,7-Air Conditioner-Split Gym,8-Room/Multi-use Circuit-Tomas gym,9-Lights-Luces salón fiesta,10-Lights-Luces pasillos y baños AS,11-Lights-Luces perimetrales piscina,12-Room/Multi-use Circuit-Tomas de bar y cocina,13-Room/Multi-use Circuit-Tomas,14-Room/Multi-use Circuit-Tomas salón de fiesta,15-Lights-Luces exterior
2023-09-06,5.781207038462957,4.957637685529923,10.580309926395415,9.101908433337476,2.232998134305742,2.260626461450789,8.219329206965766,0.7288623648150763,,,,,,,
2023-09-07,5.979197077886793,4.052639114193387,9.752013597118587,8.6221718489986,2.2297949127112493,2.263940359185537,6.407999272208745,0.7599979380794366,,,,,,,
2023-09-08,5.453183020251592,5.81622321923362,11.275286918703712,8.491699272642666,2.226005748613146,2.254142652935452,9.911658417543835,1.1607336951026652,,,,,,,
2023-09-09,5.721293555970721,3.787534851441914,8.793131951045988,8.520254333416887,2.24998393975152,2.274717216525608,5.884542412898807,0.695894229871167,,,,,,,
2023-09-10,5.635531585322487,1.9262466279485488,6.550790873471367,8.553996082068284,2.2585390685780844,2.2845016230964657,2.218023368096881,0.0001861471769544,,,,,,,
2023-09-11,5.549829357148276,4.60017672856437,9.14817779931704,8.406014168895615,2.2480163844002625,2.2725737502839825,7.476687626391518,0.5476717463628451,,,,,,,
2023-09-12,5.802876245123545,4.83280234723621,10.293185146043566,8.378383165273137,2.244427265705532,2.269718645701938,7.966120477717717,0.9462284673145084,,,,,,,
2023-09-13,6.19389866305881,4.2259384776740605,10.13304112985929,9.205123219268586,2.237113210705651,2.264660873379177,6.763988275353115,0.762069023182657,,,,,,,
2023-09-14,5.603319790214963,6.56819799197303,11.523736611480713,8.479392425498432,2.229536637763977,2.252941087055206,11.383047848187555,0.716695041588015,,,,,,,
2023-09-15,5.770412707666821,4.241406397247316,9.434133459076351,8.667747214896414,2.246737343413036,2.271364927476247,6.762543544933532,0.8411791506220236,,,,,,,
2023-09-16,5.714132648393843,1.9213342639838324,6.670911199876997,8.501319127505354,2.2538165312427947,2.279390140425364,2.20146100622495,0.2752947994706365,,,,,,,
2023-09-17,5.6265818480406855,1.531797417727576,5.611418412560357,8.446132458325227,2.236303567831252,2.2597053163825143,1.4421605584059822,0.0009394677809874,,,,,,,
2023-09-18,5.446120351669524,4.753576020520527,9.278165127118427,8.30264381056388,2.242658799671597,2.2633827253150938,7.794994849833383,0.541168332268927,,,,,,,
2023-09-19,5.5609745275338485,3.792880071615643,8.587353448040218,8.338539778114423,2.245464451577928,2.2700236630482147,5.905155689234203,0.7775685693536865,,,,,,,
2023-09-20,5.816722511783177,5.082199407196045,10.490473409685558,9.040366947492757,2.237857934279972,2.261962776987288,8.459216110428702,0.8378525764671961,,,,,,,
2023-09-21,5.589117282338672,4.628453658500247,10.917638632975684,8.376210402602885,2.244217399654389,2.267123631831275,7.556588098649978,0.8414750205012163,,,,,,,
2023-09-22,5.387710336138407,5.503040400941636,11.56079835373137,8.176861972164843,2.239511005848779,2.259905941819085,9.29165872543335,0.5901708273229336,,,,,,,
2023-09-23,5.446105564271079,4.726651198994321,10.642885407873788,8.170683830300439,2.2475115503395924,2.268496817042033,7.746772247375912,0.944749830908378,,,,,,,
2023-09-24,5.437800684547423,1.8458910940753084,6.992026651873059,8.295978477415506,2.267127190363142,2.290329215418497,2.0498651520835027,0.3530963987338543,,,,,,,
2023-09-25,5.416617005518808,4.540685758660635,10.42091187582334,7.918099877345562,2.250297135219574,2.272449278267754,7.362993626880646,0.9567282497466936,,,,,,,
2023-09-26,5.615859162804286,4.655126949047513,10.419641232653724,8.093522850028673,2.245337367981805,2.2699588121901613,7.609107820910347,0.8246074370544487,,,,,,,
2023-09-27,6.27987835916943,5.054650441526837,12.11593724278556,10.271044344355795,2.229072697845035,2.255288583467272,8.416651252811223,1.0961981332163018,,,,,,,
2023-09-28,5.453564610042571,5.37042605542501,12.37373129933887,8.512289913269415,2.1278283827251854,2.147860103185442,9.114421543785731,1.9794731265185936,,,,,,,
2023-09-29,5.937400958674749,4.9866706624137045,10.70753308654891,8.664045320153237,2.2342919161648216,2.2610722676319543,8.270233742174574,1.0711110313219494,,,,,,,
2023-09-30,6.33316222070482,6.637910000900692,12.41433191546546,7.800847939038011,2.2401319463835825,2.2651856816503733,11.52917671737565,1.3818123529606396,,,,,,,
2023-10-01,5.663763169888389,1.5268350698566435,6.978130822137198,8.038143475353454,2.244450714149475,2.268797988859813,1.443537049484253,0.000427371945646,,,,,,,
2023-10-02,5.669843491243785,3.6947404675695625,8.88313486942715,8.881273109388351,2.233463402343326,2.256862603664398,5.702471916942597,0.567763500357204,,,,,,,
2023-10-03,5.658960616841847,5.040795006027221,10.853222546643153,8.457547051610684,2.228775369731056,2.2491935460705226,8.366606438939838,1.0879326006984709,,,,,,,
2023-10-04,0.8938301844628652,2.695277510588964,4.073316965670056,0.0,1.0563928301917185,1.05501083791097,4.563513581154081,0.7104696849865384,,,,,,,
2023-10-05,5.671718241430919,5.332894526729583,11.872948455293445,8.319848864451513,2.240214414312575,2.2617446782578363,8.956582601394654,1.6548430168759825,,,,,,,
2023-10-06,5.913068692497676,2.5690855540296766,8.219686895499759,9.266844992076026,2.25168832432217,2.2794728980678984,3.496093410300149,0.275681986007558,,,,,,,
2023-10-07,5.621524861524369,3.718129754064348,8.596358468953238,8.296456482359568,2.24992115014818,2.2751236976093714,5.760071781405344,0.8144432435260879,,,,,,,
2023-10-08,5.457482463108699,1.5361854442161984,5.583868282080757,8.309998870730665,2.247416821585761,2.273259312176174,1.4533444484064313,0.0001660513238112,,,,,,,
2023-10-09,5.706532516752879,4.874515046227772,12.840764026339848,8.399185590568385,2.250115541725159,2.2715412774742973,8.06424640244802,1.3544402507772717,,,,,,,
2023-10-10,5.384684032131831,3.564357515508864,10.585156574471792,8.159952445697519,2.254643020557828,2.2759757489077246,5.465223020711474,1.088896776299874,,,,,,,
2023-10-11,6.081253204241858,4.315090682361391,12.136908540470335,9.74586574271785,2.241685143263075,2.2672356197018093,6.962606211676067,1.1505593664271303,,,,,,,
2023-10-12,5.448892430896759,4.917047556143866,10.141494039530224,8.332424508562353,2.225319297527738,2.252773709002601,8.144932018902566,0.8778980624744628,,,,,,,
2023-10-13,6.593072447583941,3.878285755073759,10.039899027229945,10.9293172513326,1.4980456038347878,1.5268216086705526,6.642517446913189,0.5546988962337704,,,,,,,
2023-10-14,8.672894171257019,2.433357040282355,11.353942841028635,16.44348935630348,1.9544232282935248,1.9949931427870853,3.4784482358868907,0.7313669350385666,,,,,,,
2023-10-15,6.010157864994472,1.525357261472278,6.405297541233698,9.504919518259896,2.2382297600301104,2.2664938742807177,1.4445850638177655,0.3172836007642746,,,,,,,
2023-10-16,5.862018241923652,3.186994609247844,9.380477888231278,9.359336010142965,2.237596469046274,2.2686058018514847,4.726630535188251,0.6576865361910397,,,,,,,
2023-10-17,6.166583714998035,3.064839020357132,8.780078545651964,9.911239154681631,2.227849611339569,2.258936149090661,4.491778155095843,0.6013590009664165,,,,,,,
2023-10-18,6.645239730788336,3.933370309782028,10.734995019407268,10.50216742339823,2.233481277361976,2.264786844815148,6.2077843942409086,0.8712763941359519,,,,,,,
2023-10-19,5.988095237322912,5.974096226614845,12.544930390495724,9.674697691789731,2.248470114657084,2.282097234107124,10.19873949360106,1.368136242449946,,,,,,,
2023-10-20,6.373638594996135,4.348112464216021,10.772212964684169,10.153213386280006,2.235346583527459,2.268763935178121,7.015020522365569,0.5732694991551506,,,,,,,
2023-10-21,5.97251338919004,3.653286816271676,8.835615080179636,9.245849416055412,2.2366681053649056,2.264371643782721,5.650988316126931,0.7495928799017271,,,,,,,
2023-10-22,6.029929248573516,1.528943354198668,7.079279125684102,9.135332280097538,2.2502783929316204,2.2804424391682936,1.4501852557404835,0.0002170013901922,,,,,,,
2023-10-23,6.181336352402369,4.854638045296139,10.100708399676217,9.119864252792995,2.227229670645396,2.256593440522088,8.017404822543462,0.5442145549303955,,,,,,,
2023-10-24,6.228219693261251,5.042551695601145,11.06493067729526,9.738213613869348,2.2294998567432827,2.25606387210846,8.38547126528263,1.080533433404896,,,,,,,
2023-10-25,7.368915088585748,5.199569379272461,11.286489734302094,10.96524475669331,2.226144811401367,2.2587532814958355,8.70059688062244,0.6420397399950027,,,,,,,
2023-10-26,1.6058324753443398,2.3820650792015923,3.903081451641719,1.0594760556030272,1.2417595041741267,1.2463501041052076,3.802732980001238,0.7914268423594369,,,,,,,
2023-10-27,6.215844938160581,4.3869886803044205,10.039683449509935,10.128904495885106,2.2364268164232044,2.262531847951677,7.088054645655951,0.7665947264067333,,,,,,,
2023-10-28,5.795682858048545,3.757687085803351,9.524703957426285,9.181009349928166,2.2511147441185844,2.275543085051642,5.83298701558325,1.3229245445403788,,,,,,,
2023-10-29,6.107557567360137,4.258912794006136,8.838500658060708,9.27783035202344,2.236238692796495,2.2601854636255903,6.842382736014261,0.0178498010812865,,,,,,,
2023-10-30,6.292367741372851,5.549219640701081,11.44217456761784,9.475545559722317,2.2409644722090825,2.268158433969285,9.37730133465502,0.8685724871807629,,,,,,,
2023-10-31,6.026196537064445,5.8258187547026745,11.609845199782056,9.70068040176789,2.2382020301289027,2.262553028098212,9.913433540590075,0.9134094401299954,,,,,,,
2023-11-01,6.0297795301458565,2.1046417224703893,6.937875518944,8.843118058668507,2.2513592859607274,2.2856646266873684,2.5526338378334046,0.3964412218553489,,,,,,,
2023-11-02,5.284566945685282,2.98872655236986,7.466477293604745,6.58022248237345,2.260911409445869,2.2938773152944782,4.268913748671214,0.5162011776705584,,,,,,,
2023-11-03,4.4632408286115846,3.020230018516117,6.958968618770177,5.932649890125063,2.249846240035163,2.287103314842648,4.34539854956521,0.5274483962066968,,0.1560293613208664,0.5598194253635407,0.0,,,
2023-11-04,4.422230589179993,3.202461196313434,6.735436209520765,5.952406179866527,2.2333140064981247,2.279366662784152,4.716589928923713,0.3837308986744616,,0.3193562627793683,0.354458368830151,0.0,,,
2023-11-05,4.407511951391431,1.8161009343825447,5.634350705342822,5.754683008073435,2.20735148458057,2.249847999718984,2.014119852176242,8.504595610830517e-05,,0.84794593503303,0.592327486916648,0.0,,,
2023-11-06,4.608046046211455,8.37282806572914,11.833642307516731,6.001925237193637,2.2051117942873635,2.2496745852703515,14.946559008106654,0.4227592722573545,,0.4240766051528188,0.2138957593814532,0.0,,,
2023-11-07,6.054288551976946,4.347573153436449,9.90021336133533,9.192630554927984,2.2212237480756976,2.278146315699683,7.010770303427381,0.6062162855393358,,0.4559509973627991,0.1743345865343676,0.0,,,
2023-11-08,5.837019211125903,5.371882226459714,10.547453595157195,9.407967042590249,2.21138690006468,2.2635723008198205,9.054429817358653,0.3952111486738258,,0.1090414309052626,4.254250526428222e-06,0.0,,,
2023-11-09,5.623838577614891,5.305406267511579,10.409570451998182,8.878998006741737,2.225543352735308,2.274778633992937,8.904529898505741,0.7512336249099836,,0.0866185618596606,0.0001022923658953,0.0,,,
2023-11-10,5.681095662552517,5.357673992338181,11.17127079915259,8.86939602578428,2.2193895155906675,2.26838143032074,9.023173614827265,0.7124963340776496,,0.1571034593032466,0.598201546535492,0.0,,,
2023-11-11,5.439471321910221,3.95781867702696,8.748476178245545,8.502397135124738,2.230673998673757,2.278474981909858,6.238601992788317,0.6689464207817447,,0.0589060993647575,0.0,0.0,,,
2023-11-12,6.220634119892121,5.786573621113035,12.22664527909703,8.660368581501906,2.237429877840678,2.283923081616296,9.8554853370391,0.30497383221719,,1.376206863192055,0.4381978605727354,0.0,,,
2023-11-13,5.618170673656464,2.804829925494724,7.607402745505438,8.361554450688363,2.2267589753299286,2.2750270498085023,3.96071994064543,0.6728890835975277,,0.2674037647688388,0.0,0.0,,,
2023-11-14,5.547837851480908,3.70430480586158,8.739656857215033,8.14488890088002,2.23262538028929,2.2814529143248663,5.721025755014419,0.7765929962800608,,0.2893554591605398,0.0002050522975126,5.222792771127489e-05,,,
2023-11-15,7.522086994782555,2.882868161150615,10.92488640674379,12.806449612362917,2.2237640450647143,2.278518607766893,4.153904187669753,0.4175302005717489,,1.3456643015586005,0.2876608928118812,0.0,,,
2023-11-16,6.216650241635641,4.280379817313089,10.344910216707657,10.975565743957626,2.2185314708603747,2.272869987286461,6.880274974288941,0.4560115043142106,,0.6603084265536733,0.0001246837382846,0.0,,,
2023-11-17,6.308057438526154,3.1601218542946707,8.976557213526833,10.725080919710264,2.23484669895596,2.2835694996198024,4.673260989421209,0.6805026687151855,,0.0661371634864807,0.0001034140339162,0.0,,,
2023-11-18,6.577732024608189,1.9316533659426367,7.7161092815907795,10.75195080783632,2.254272504049937,2.302774482866923,2.233060151608785,0.5823684446112314,,0.3273872146903143,0.3019374785825941,0.0,,,
2023-11-19,6.598746667928345,3.2162491955074706,8.909746887046284,10.76375547485802,2.248549986932137,2.295064312413119,4.77590497128304,0.0006739647985829,,0.7681687436289257,0.3348003934531742,0.0,,,
2023-11-20,6.458850748257458,3.686305828726984,8.522058240081682,9.888559692774878,2.2328812814907315,2.2844082582711027,5.694810119907828,0.2624944247900115,,0.6603993823899162,1.4905823601616754e-06,0.0,,,
2023-11-21,6.165152909997305,3.2880637048848462,8.648102331111698,10.41306146776941,2.221142344968584,2.269980250793033,4.925707857022814,0.5956417938976816,,0.0620592147368854,1.699228286743164e-06,0.0,,,
2023-11-22,10.458450946450764,5.714544075884289,10.543564811343089,11.34141155222098,7.2609567916637,4.677575640886096,4.478607525401116,0.3605988175690173,,0.4036379242926173,0.0001797667806678,0.0160932527221573,,,
2023-11-23,6.794557297901577,3.24207226050165,9.11019950187365,10.392874352629184,2.243978589163886,2.2890207232220967,4.825708727954228,0.2488108165462811,,0.632948579905298,0.5950105268160503,1.7407492796579996e-06,,,
2023-11-24,6.414443219138252,2.096236763917075,7.059406077185737,10.102315573682786,2.2435472911940684,2.2878280013741383,2.567758532851537,0.2247990524592664,,0.3820817551447286,1.3895873228708902e-06,0.0,,,
2023-11-25,6.309578830713696,1.5426614148044586,6.289005876021916,10.425712822729746,2.2588027234225803,2.3006612895584104,1.4641855542850497,0.0002049891163243,,0.0324372657481829,1.5716752741071914e-06,0.0,,,
2023-11-26,6.671159824028015,2.094912121005588,7.708146229965422,10.384856966692608,2.245470387916565,2.28857392996894,2.5742479826344384,0.0001660429775714,,0.747402416207128,0.9524784777078364,0.0,,,
2023-11-27,6.216542534182867,4.745222673418256,10.813817330479097,10.228195610556602,2.2208435261217754,2.2634940674739417,7.824461687423918,0.5311705839745202,,0.4861681785696082,0.4401017142991225,0.0,,,
2023-11-28,6.054383977404701,3.721981684680515,8.567881537914275,9.964485192110804,2.234341482014126,2.27497486998876,5.777523233796226,0.307064823726813,,0.0853302521313561,1.3944229814741347e-06,3.144255611631605e-06,,,
2023-11-29,6.268458681475321,4.751985005953046,10.708476264298758,10.69016473287503,2.224850191321903,2.267681945495606,7.819206515901351,0.7919904449999334,,0.091872315310902,2.9284377892812094e-06,0.0,,,
2023-11-30,6.262337397670747,4.0595191302214735,9.358105505174,10.44662378814803,2.218252980910407,2.2606446176973978,6.38233159382767,0.3770325226064522,,0.057987617197699,0.0,0.0,,,
2023-12-01,6.214659235081142,3.2739513930172386,8.363341923073664,10.259852231468887,2.222713196239471,2.26510078019672,4.893631539408366,0.1106587038624286,,0.2098668257682853,0.3262756094392141,0.0,,,
2023-12-02,6.682238951000638,1.9755127733516693,9.198171873704062,10.533526068842146,2.2325823893801373,2.2748468805631004,2.362107842784458,0.0001799469379583,,1.119160723004341,1.4142866878085665,0.0,,,
2023-12-03,6.563796378254361,1.5283901650492349,6.352171747970579,10.524826946609553,2.2402454527960884,2.289273072270287,1.456246449041367,0.0001499215310149,,0.7488106704922516,0.0,0.0,,,
2023-12-04,3.597752623032464,2.7223238867526587,4.21371662378735,3.3861828076966605,2.2341512719662986,2.266017737517886,3.697939690330294,0.0760421358966827,,0.2502325779716174,0.0,0.0,,,
2023-12-05,5.868137438839806,3.552557478906844,7.917157550900777,8.425430613510077,2.2319995240783688,2.273722525528802,5.309631882061429,0.3969391938636037,,0.5894960273587704,0.0008920544511742,0.0,,,
2023-12-06,6.156794643031226,2.2444387596755555,7.713551649621329,11.072658732299804,2.2238107828521727,2.264976004005008,2.875964858525593,0.4031647030280696,,0.0935491845383909,1.4810883998870852e-06,0.0,,,
2023-12-07,6.575487597153981,3.6647202926519182,11.264098715109292,11.168142952389186,2.2322890440580583,2.27728976357778,5.676019450455772,0.1437377956526808,,1.293340979441272,0.8913601897597313,0.0,,,
2023-12-08,6.156221644425921,2.157918548632728,8.089877225318485,11.160166803249782,2.2496458211750454,2.3102075491121083,2.648938845545451,0.2629341395156914,,0.1888073911609914,0.530278808964226,0.0,,,
2023-12-09,6.3937565915468,1.5408174804284838,7.0864453611087805,11.171578223809137,2.2354874510828653,2.30009099334081,1.4373924607923296,0.0006178194537427,,0.3783764427463213,0.5054552607154846,0.0,,,
2023-12-10,6.224097110646567,3.548892448419995,9.053178324940998,11.142467793867324,2.1895338285764057,2.232905632510715,5.478161972145504,0.0002899354807535,,0.2649908844786219,0.1549168841326237,0.0,,,
2023-12-11,6.480745684814453,4.9360244102223705,11.95101867434184,10.808669990700617,2.2033487391048,2.2442508143446176,8.20652102929592,0.3123827285640769,,1.07559149621288,0.7082453350045946,0.0,,,
2023-12-12,6.316199809484481,4.82792119184918,11.699625844185087,10.681192620680068,2.229252906326718,2.271198245042165,7.987005890580284,0.1525018975932068,,1.987276452528636,0.6341693098648389,0.0,,,
2023-12-13,6.0056772113355,4.53422444398774,9.824901562449137,10.608039800550673,2.22063215810352,2.2613227377234564,7.406389573989442,0.2090655977884928,,0.1755546436615785,0.0,0.0,,,
2023-12-14,5.920795193978416,2.937780782576666,8.401532718854481,9.969563343217636,2.2207605687819587,2.2577770672353106,4.2491937726646,0.1779962484492195,,0.1113745008716318,0.5489103591358662,0.0,,,
2023-12-15,5.603865777158736,4.996021060112846,10.080658748995464,9.410082717501322,2.211565473772685,2.2464349481646217,8.316112644260196,0.5074602618722122,,0.1227934938494364,2.997109360165066e-06,0.0,,,
2023-12-16,5.69439217320866,1.5183404915311602,6.766512469614876,8.870064463416206,2.230589630940756,2.2650478409936694,1.4410862930456798,9.428653319676716e-05,,0.9583648877102798,0.5263160516675314,0.0,,,
2023-12-17,5.778886527869966,2.2848342495801712,6.107509036301507,7.987301122962103,2.2237339444181656,2.261316143038008,2.942329467663235,0.0004662658495373,,0.9905876150549784,1.389573680029975e-06,0.0,,,
2023-12-18,4.579237097337511,3.3153315995195176,7.494482165364159,6.841010514365302,2.226386955649058,2.2561663566568164,4.964849407580695,0.6706850718025367,,0.0363774998643663,0.0,0.0,,,
2023-12-19,4.596917239290873,3.5989532490412395,7.372272680384319,6.949669217037625,2.2040906181356643,2.233486402924856,5.5392155019028975,0.1525805477478769,,0.0280739480124579,2.856094042460124e-06,0.0,,,
2023-12-20,5.03886516263432,3.4046909014225006,6.980503166041903,7.1365985901218,2.258233087673187,2.2838205487696324,5.13281818939209,0.1182251095520125,,0.3913113372373581,0.0,0.0,,,
2023-12-21,5.302297199174034,3.2970033349768326,7.071941293804381,7.980049670800103,2.2431304712952507,2.2869676022360057,4.903192198826472,0.0002906610988246,,0.2974315737640857,1.3970475726657443e-06,0.0,,,
2023-12-22,4.457687414110237,2.3378480326022046,5.83048957403024,6.902032423759038,1.4373974851756628,1.4720833604182135,3.674772583643596,0.0001983725963698,,0.4076240415414175,0.0139145118231243,0.0,,,
2023-12-23,3.934358950729105,1.125219254096084,7.512249213322004,6.725791330540975,0.0,0.0,2.5188272807661685,0.183157649709516,,1.2668240365509191,1.1471484230777953,0.0,,,
2023-12-24,2.699405427407424,0.5199770482026206,3.67794053870625,5.159737711177402,0.0,0.0,1.250415922442542,3.372853173149956e-05,,0.1929480381231837,0.2251117614436149,0.0,,,
2023-12-25,3.712491849585374,2.262634683794975,8.258673695925077,6.795979183921814,0.0,2.606929487652249e-05,4.771554473699463,0.0430863002754582,,1.3319564574326408,0.9141028165456982,0.0,,,
2023-12-26,3.529926614883211,2.194509571069082,6.024499095875422,6.146533116048176,0.0,3.2304061783684625e-06,4.620647579913668,0.2254954659195741,,0.360675317224529,0.0931956205521689,0.0,,,
2023-12-27,6.796244072443379,3.246989086169666,11.197160856657558,12.896459697888693,2.7782638867696127e-06,0.0001101532901657,6.7712674118306895,0.0173369580150975,,0.4142252712904082,0.5733190541924372,0.0,,,
2023-12-28,5.4297778360936375,2.367021678218312,8.005575855465464,10.15170973631965,0.0,2.8052022722032333e-06,5.008003889063729,0.0320574886759122,,0.2853016406446033,0.1472944138374593,1.4640988243950738e-06,,,
2023-12-29,5.301968007265196,1.396522811470032,6.910240947674115,9.800264763997395,0.0,5.767771932813857e-06,3.0624104598161903,7.435935656229655e-05,,0.6139427463379172,0.0,0.0,,,
2023-12-30,5.1028100562114185,0.8452636096474863,6.29201398200035,9.964590234832764,0.0,3.667706648508708e-05,1.9629530686325496,0.1952660333833429,,0.073533448924356,1.5195879671308728e-06,0.0,,,
2023-12-31,5.257812219581339,0.5871134164577061,6.572558315165836,9.928658567176395,0.0,0.0,1.4571771589999725,7.494196203019884e-05,,0.2844593082014719,0.8155055908319684,0.0,,,
2024-01-01,6.006893978496128,1.7248188531430562,8.013447663833299,9.741879043108622,0.0,2.8576527701483834e-06,3.733309441490173,0.0149165519543488,,1.2737456154867015,0.8780603594160079,0.0,,,
2024-01-02,5.476325270250373,2.4701739767434865,8.536125841593742,9.648727032792833,3.095753722720676e-06,9.00691951645745e-05,5.209655435460409,0.1266535696752866,,0.7387264680842559,0.4530509445718924,0.0,,,
2024-01-03,5.561896590331659,2.0356115750662487,8.840190256291496,10.282693018307157,0.0,6.803992483350965e-05,4.346366446186172,0.279541962650352,,0.4411290825030539,0.5176946813707882,0.0,,,
2024-01-04,5.190312010147308,2.560657449036704,8.037396678869461,9.480138992517787,0.0,2.8227292166815864e-06,5.384047880274455,0.1038754024484422,,0.4025056329525842,1.443569130367703e-06,0.0,,,
2024-01-05,4.661367138757176,3.0638732541002165,8.37967441086981,8.812339813673232,0.0,0.0001308768659167,6.373787846128675,0.1911172060022089,,0.1818993134931723,2.831082079145644e-06,0.0,,,
2024-01-06,4.791516147034699,1.057137644860215,6.724656250699361,8.930058353712292,0.0,8.17030315928989e-05,2.381786919148763,0.2462467735505104,,0.4937460397982597,0.2081725072691175,0.0,,,
2024-01-07,4.555590036261611,0.6584890291489495,5.701839234588411,8.50693696030405,0.0,0.0,1.585149596294827,0.0171737798592779,,0.3476660785782337,0.5599239406379064,0.0,,,
2024-01-08,4.155243278515338,1.7966543629619809,6.201366287168397,7.791801718843248,0.0,0.0,3.82355924627516,0.0515629619373215,,0.3036025658518738,0.0,0.0,,,
2024-01-09,3.776540667204857,1.358155649315251,6.669174646615451,7.013637358708912,2.964471975962321e-06,8.038741111755371e-05,2.9731495275788835,0.3614091531929705,,0.3000329407082663,0.8089337103907267,0.0,,,
2024-01-10,3.3686407289232143,2.3244541975771056,6.127636741044786,6.351445801412794,0.0,5.548798110749987e-05,4.881168982069757,9.667270660400392e-05,,0.1813695869380898,1.4009549882676863e-06,0.0,,,
2024-01-11,4.374480209537082,2.1753966485770544,6.830825143224929,7.33046432723999,2.88066652086046e-06,0.0001197106401125,4.59751702337371,0.4000902511805958,,0.7494905839047168,0.0,0.0,,,
2024-01-12,2.3003954027807825,1.2449423921993363,2.8624566536576994,2.9477946673978583,2.841607729593913e-06,1.2021589014265272e-05,2.643196013790748,2.7765196164449057e-05,,0.8779948870001899,0.0,0.0,,,
2024-01-13,4.268502867537461,0.5218969812776989,5.733916707827572,7.657941300810453,0.0,0.0,1.2893929001840132,0.0088043065900272,,0.8115740437161922,0.3981931850257185,0.0,,,
2024-01-14,3.8756536496766416,1.7843838703608514,6.057645375321176,6.839470594872369,0.0,8.129941781361898e-05,3.8155864277437,0.3234198339437114,,0.5330147247865464,1.4486898316277398e-06,0.0,,,
2024-01-15,5.135246058505907,2.8864678685069083,8.695028593567214,9.5898081121148,2.2572304672665064e-05,0.000312787841161,6.032843175796933,0.2360147957285245,,0.2659766921546724,5.790349377526177e-06,0.0,,,
